Id,Name,Behavior Varation Id,Ai Think Id,Name Id,English Name,Turn Velocity,Hit Height,Hit Radius,Weight,Hit Y Offset,Hp,Mp,Souls,Item Lots 1,Item Lots 2,Item Lots 3,Item Lots 4,Item Lots 5,Item Lots 6,Humanity Lot Id,Special Effect Id 0,Special Effect Id 1,Special Effect Id 2,Special Effect Id 3,Special Effect Id 4,Special Effect Id 5,Special Effect Id 6,Special Effect Id 7,Game Clear Special Effect ID,Physical Guard Cut Rate,Magical Guard Cut Rate,Fire Guard Cut Rate,Lightning Guard Cut Rate,Animation Id Offset,Move Animation Id,SpMoveAnimId1,SpMoveAnimId2,Network Warp Distance,Debug Behavior R1,Debug Behavior L1,Debug Behavior R2,Debug Behavior L2,Debug Behavior RL,Debug Behavior RR,Debug Behavior RD,Debug Behavior RU,Debug Behavior LL,Debug Behavior LR,Debug Behavior LD,Debug Behavior LU,Animation Id Offset 2,Parts Damage Rate 1,Parts Damage Rate 2,Parts Damage Rate 3,Parts Damage Rate 4,Parts Damage Rate 5,Parts Damage Rate 6,Parts Damage Rate 7,Parts Damage Rate 8,Weak Parts Damage Rate,Super Armor Recover Correction,Super Armor Brake Knockback Distance,Stamina,Stamina Recovery Base Rate,Physical Defense,Slash Defense,Blow Defense,Thrust Defense,Magic Defense,Fire Defense,Lightning Defense,Defense Flick Power,Resist Poison,Resist Disease,Resist Bleed,Resist Curse,Ghost Model Id,Normal Change Resource Id,Guard Angle,Slash Guard Cut Rate,Blow Guard Cut Rate,Thrust Guard Cut Rate,Super Armor Durability,Normal Change Tex Chr Id,Drop Type,Knockback Rate,Knockback Param Id,Fall Damage Dump,Stamina Guard Def,Pc Attr B,Pc Attr W,Pc Attr L,Pc Attr R,Area Attr B,Area Attr W,Area Attr L,Area Attr R,Mp Recover Base Vel,Flick Damage Cut Rate,Default Lod Param Id,Draw Type,Npc Type,Team Type,Move Type,Lock Dist,Material,Material Sfx,Material Weak,Material Sfx Weak,Parts Damage Type,Max Unduration Ang,Guard Level,Burn Sfx Type,Poison Guard Resist,Disease Guard Resist,Bleed Guard Resist,Curse Guard Resist,Parry Attack,Parry Defense,Sfx Size,Push Out Cam Region Radius,Hit Stop Type,Ladder End Check Offset Top,Ladder End Check Offset Low,Use Ragdoll Camera Hit,Disable Cloth Rigid Hit,Use Ragdoll,Is Demon,Is Ghost,Is No Damage Motion,Is Unduration,Is Change Wander Ghost,Model Display Mask 0,Model Display Mask 1,Model Display Mask 2,Model Display Mask 3,Model Display Mask 4,Model Display Mask 5,Model Display Mask 6,Model Display Mask 7,Model Display Mask 8,Model Display Mask 9,Model Display Mask 10,Model Display Mask 11,Model Display Mask 12,Model Display Mask 13,Model Display Mask 14,Model Display Mask 15,Is Enable Neck Turn,Disable Respawn,Is Move Animation Wait,Is Crowd,Is Weak Saint,Is Weak A,Is Weak B,Vow Type,Disable Initialize Dead,Translated Name,Japanese Name
342002,Abyss dragon zombie,34200,342002,0,,0,1.4,0.69,1800,0,1582,0,3000,-1,-1,-1,-1,-1,-1,-1,5300,0,90101,80000,7011,0,5151,71110,7411,0,0,0,0,0,100,102,120,16,3008,3009,3010,3011,3012,3013,3006,3007,3008,3009,701,700,20000,1,1,1,1,1,1,1,1,1,0,0,100,40,68,0,0,0,54,28,28,0,999,999,122,0,-1,-1,0,0,0,0,0,-1,1,100,0,100,0,0,0,0,0,0,0,0,0,10,0,13,0,1,1,3,5,68,68,69,69,0,0,0,1,0,0,0,0,0,0,1,0,2,15,8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Abyss dragon zombie,深淵　ドラゴンゾンビ
342100,Immortality Institute Dragon Zombie ( lower body ),34210,1,0,,0,7.01,3.5,200,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,5300,0,90101,80000,7014,0,0,71110,7414,0,0,0,0,0,100,102,120,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,1,0,0,0,0,0,0,0,999,999,75,0,-1,-1,0,0,0,0,0,-1,1,100,0,100,0,0,0,0,0,0,0,0,0,10,0,12,0,1,1,3,0,68,68,69,69,0,0,0,0,0,0,0,0,0,0,2,0,1,15,8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Immortality Institute Dragon Zombie ( lower body ),不死院　ドラゴンゾンビ（下半身）
342101,Waste Metropolitan rear Dragon Zombie ( lower body ),34210,342100,0,,45,10,4.99,200,0,563,0,2000,34210100,-1,-1,-1,-1,-1,-1,5300,0,90101,80000,7014,5152,0,71110,7414,0,0,0,0,0,100,102,120,16,3000,3001,0,0,0,0,0,0,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,64,0,0,0,45,320,28,0,999,999,122,0,-1,-1,0,0,0,0,0,-1,1,100,0,100,0,0,0,0,0,0,0,0,0,10,0,12,0,1,1,9,0,68,68,69,69,0,0,0,0,0,0,0,0,0,0,2,0,1,15,8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Waste Metropolitan rear Dragon Zombie ( lower body ),廃都・後　ドラゴンゾンビ（下半身）
342200,Immortality Institute Dragon Zombie ( wing ),34220,1,0,,0,3.01,1.5,100,0,1,0,0,34220000,-1,-1,-1,-1,-1,-1,5300,0,90101,80000,7014,0,0,71110,7414,0,0,0,0,0,100,102,120,16,3000,0,0,0,0,0,0,0,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,68,0,0,0,54,28,28,0,999,999,122,0,-1,-1,0,0,0,0,0,-1,1,100,0,100,0,0,0,0,0,0,0,0,0,10,0,12,0,1,1,3,0,68,68,69,69,0,0,0,0,0,0,0,0,0,0,2,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Immortality Institute Dragon Zombie ( wing ),不死院　ドラゴンゾンビ（翼）
343000,"1 , after Hellkite castle",34300,343000,0,,45,5.61,2.8,1000,0,1840,0,10000,34300000,-1,-1,-1,-1,-1,-1,5300,0,90000,80000,7003,5150,0,71100,7403,0,0,0,0,0,100,102,120,70,3000,3001,3002,3003,3004,3005,3006,3007,3009,3010,3008,700,0,1.5,1,1,1,1,1,1,1,1,0,0,100,40,156,0,0,20,125,312,78,0,999,999,999,0,-1,-1,0,0,0,0,0,-1,1,100,0,100,0,0,0,0,0,0,0,0,0,10,0,13,0,1,1,9,10,59,59,60,60,1,0,0,0,0,0,0,0,0,0,1,0,2,15,8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,"1 , after Hellkite castle",城下１・後　ヘルカイト
343100,Tail of one -and post- Hellkite castle,34310,1,0,,0,3,1,100,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,80000,7003,0,0,71100,7403,0,0,0,0,0,100,102,120,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,706,705,0,1,1,1,1,1,1,1,1,1,0,0,100,40,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,Tail of one -and post- Hellkite castle,城下１・後　ヘルカイトの尻尾
345000,Underground lake Zazen Dragon,34500,345000,0,,0,9,3.5,500,0,560,0,0,34500000,-1,-1,-1,-1,-1,-1,5300,0,90000,80000,7012,0,0,71100,7412,0,0,0,0,0,100,102,120,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,110,0,0,0,88,77,55,0,999,999,999,0,-1,-1,0,0,0,0,0,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,12,0,2,2,3,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,2,0,1,15,8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Underground lake Zazen Dragon,地底湖　座禅ドラゴン
345100,Tail of the underground lake meditation Dragon,34510,1,0,,0,3,1,100,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,80000,7012,0,0,71100,7412,0,0,0,0,0,100,102,120,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,706,705,0,1,1,1,1,1,1,1,1,1,0,0,100,40,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,2,0,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,Tail of the underground lake meditation Dragon,地底湖　座禅ドラゴンの尻尾
346000,1 - After Armored task castle,34600,346000,0,,120,2.3,1.1,100,0,256,0,750,34600000,-1,-1,-1,-1,-1,-1,5300,0,91011,0,7003,0,0,71111,7403,0,0,0,0,0,900,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,3008,3009,701,700,0,1,1,1,1,1,1,1,1,3,0,0,100,40,248,25,-30,0,238,178,34,60,75,75,999,0,-1,-1,0,0,0,0,0,3469,1,50,0,75,0,0,0,0,0,0,0,0,0,10,50,12,0,0,0,4,0,56,56,63,63,0,30,0,0,0,0,0,0,0,0,2,0,0,15,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1 - After Armored task castle,城下１・後　アーマードタスク
346100,Crystal Tower Armored task ( enhanced version ),34600,346100,0,,120,2.3,1.1,100,0,256,0,1000,34610000,-1,-1,-1,-1,-1,-1,5300,0,91011,0,7014,0,0,71111,7414,0,0,0,0,0,900,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,3008,3009,701,700,0,1,1,1,1,1,1,1,1,3,0,0,100,40,248,25,-30,0,238,178,34,60,75,75,999,0,-1,-1,0,0,0,0,0,3469,1,50,0,75,0,0,0,0,0,0,0,0,0,10,50,12,0,0,0,4,0,56,56,63,63,0,30,0,0,0,0,0,0,0,0,2,0,0,15,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Crystal Tower Armored task ( enhanced version ),結晶塔　アーマードタスク（強化版）
347000,Gold chimera ( old),34700,347000,0,,160,2.3,1.1,100,0,512,0,1000,-1,-1,-1,-1,-1,-1,-1,5300,0,0,0,7014,0,0,71111,7414,0,0,0,0,0,900,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,3008,3009,701,700,0,1,1,1,1,1,1,1,1,3,0,0,100,40,100,0,0,0,0,0,50,0,100,100,100,0,-1,-1,0,0,0,0,0,-1,1,50,0,100,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,4,15,59,59,60,60,1,30,0,0,0,0,0,0,0,0,2,0,0,15,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Gold chimera ( old),金キメラ（旧）
347100,Gold chimeric,34710,347100,0,,90,4.1,2,100,0,1024,0,0,34710000,-1,-1,-1,-1,-1,-1,5320,5360,0,80000,7014,0,5151,71100,7414,0,0,0,0,0,900,102,100,48,3000,3001,3002,3003,3004,3005,3006,3007,3008,3009,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,100,0,0,0,256,160,352,0,250,250,100,0,-1,-1,0,0,0,0,90,-1,1,25,0,100,0,0,0,0,0,0,0,0,0,10,0,12,0,1,0,4,15,59,59,60,60,0,30,0,0,0,0,0,0,0,0,2,0,2,15,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,Gold chimeric,金キメラ
347101,Gold chimera ( Zakopane ),34710,347101,0,,90,4.1,2,100,0,812,0,3000,34710000,-1,-1,-1,-1,-1,-1,5320,5360,0,80000,7014,0,5151,71100,7414,0,0,0,0,0,900,102,100,48,3000,3001,3002,3003,3004,3005,3006,3007,3008,3009,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,100,0,0,0,256,160,352,0,250,250,100,0,-1,-1,0,0,0,0,90,-1,1,25,0,100,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,4,15,59,59,60,60,0,30,0,0,0,0,0,0,0,0,2,0,2,15,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Gold chimera ( Zakopane ),金キメラ（ザコ）
347200,Tail of gold chimeric,34720,0,0,,90,1.5,0.4,50,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,7014,0,5151,71100,7414,0,0,0,0,0,100,102,120,16,3000,3001,3002,3003,3004,3005,3006,3007,3008,3009,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,1,25,0,100,0,0,0,0,0,0,0,0,0,10,0,12,0,1,0,4,0,59,59,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,Tail of gold chimeric,金キメラの尻尾
348000,Waste Metropolitan before heliozoan,34800,348000,0,,120,0.65,0.3,5,0,33,0,30,34800000,-1,-1,-1,-1,-1,-1,5306,0,0,0,7013,0,0,71110,7413,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,3008,3009,701,700,0,1,1,1,1,1,1,1,1,1,0,0,200,40,47,0,0,0,28,235,47,0,96,96,96,0,-1,-1,0,0,0,0,0,-1,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,2,0,59,59,60,60,0,30,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Waste Metropolitan before heliozoan,廃都・前　太陽虫
348001,Waste Metropolitan before heliozoan ( strong),34800,348000,0,,120,0.65,0.3,5,0,33,0,100,34800100,-1,-1,-1,-1,-1,-1,5306,0,0,0,7013,0,0,71110,7413,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,3008,3009,701,700,90000,1,1,1,1,1,1,1,1,1,0,0,200,40,47,0,0,0,28,235,47,0,96,96,96,0,-1,-1,0,0,0,0,0,-1,1,0,0,75,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,2,0,59,59,60,60,0,30,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Waste Metropolitan before heliozoan ( strong),廃都・前　太陽虫（強）
349000,Second stage level 1 drift items,34900,349000,0,,120,1.05,0.2,100,0,62,0,100,-1,-1,-1,-1,-1,-1,-1,0,0,91011,0,7001,0,0,71110,7401,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,136,0,0,0,102,95,136,0,135,135,999,0,-1,-1,0,0,0,0,0,3499,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,3,0,74,74,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Second stage level 1 drift items,レベル1　ドリフトアイテム 2段階目
349001,Second stage level 2 drift items,34900,349000,0,,120,1.05,0.2,100,0,62,0,100,-1,-1,-1,-1,-1,-1,-1,0,0,91011,0,7002,0,0,71110,7402,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,136,0,0,0,102,95,136,0,135,135,999,0,-1,-1,0,0,0,0,0,3499,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,3,0,74,74,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Second stage level 2 drift items,レベル2　ドリフトアイテム 2段階目
349002,2 stage 3 level drift items,34900,349000,0,,120,1.05,0.2,100,0,62,0,100,-1,-1,-1,-1,-1,-1,-1,0,0,91011,0,7003,0,0,71110,7403,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,136,0,0,0,102,95,136,0,135,135,999,0,-1,-1,0,0,0,0,0,3499,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,3,0,74,74,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,2 stage 3 level drift items,レベル3　ドリフトアイテム 2段階目
349003,2 stage 4 level drift items,34900,349000,0,,120,1.05,0.2,100,0,62,0,100,-1,-1,-1,-1,-1,-1,-1,0,0,91011,0,7004,0,0,71110,7404,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,136,0,0,0,102,95,136,0,135,135,999,0,-1,-1,0,0,0,0,0,3499,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,3,0,74,74,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,2 stage 4 level drift items,レベル4　ドリフトアイテム 2段階目
349004,Second stage drift level 5 items,34900,349000,0,,120,1.05,0.2,100,0,62,0,100,-1,-1,-1,-1,-1,-1,-1,0,0,91011,0,7005,0,0,71110,7405,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,136,0,0,0,102,95,136,0,135,135,999,0,-1,-1,0,0,0,0,0,3499,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,3,0,74,74,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Second stage drift level 5 items,レベル5　ドリフトアイテム 2段階目
349005,Second stage level 6 drift items,34900,349000,0,,120,1.05,0.2,100,0,62,0,100,-1,-1,-1,-1,-1,-1,-1,0,0,91011,0,7006,0,0,71110,7406,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,136,0,0,0,102,95,136,0,135,135,999,0,-1,-1,0,0,0,0,0,3499,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,3,0,74,74,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Second stage level 6 drift items,レベル6　ドリフトアイテム 2段階目
349006,Second stage level 7 drift items,34900,349000,0,,120,1.05,0.2,100,0,62,0,100,-1,-1,-1,-1,-1,-1,-1,0,0,91011,0,7007,0,0,71110,7407,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,136,0,0,0,102,95,136,0,135,135,999,0,-1,-1,0,0,0,0,0,3499,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,3,0,74,74,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Second stage level 7 drift items,レベル7　ドリフトアイテム 2段階目
349007,Second stage drift level 8 items,34900,349000,0,,120,1.05,0.2,100,0,62,0,100,-1,-1,-1,-1,-1,-1,-1,0,0,91011,0,7008,0,0,71110,7408,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,136,0,0,0,102,95,136,0,135,135,999,0,-1,-1,0,0,0,0,0,3499,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,3,0,74,74,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Second stage drift level 8 items,レベル8　ドリフトアイテム 2段階目
349008,Second stage drift level 9 items,34900,349000,0,,120,1.05,0.2,100,0,62,0,100,-1,-1,-1,-1,-1,-1,-1,0,0,91011,0,7009,0,0,71110,7409,0,0,0,0,0,100,102,100,16,3000,3001,3002,3003,3004,3005,3006,3007,702,703,701,700,0,1,1,1,1,1,1,1,1,1,0,0,100,40,136,0,0,0,102,95,136,0,135,135,999,0,-1,-1,0,0,0,0,0,3499,0,0,0,75,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,3,0,74,74,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,Second stage drift level 9 items,レベル9　ドリフトアイテム 2段階目
